index,dataset,folder,scenario_idx,track_id,start_time,start,end,ego_type,key_agents,path_relationship
315,waymo_train,waymo_800-999,37453,1267;ego,0,9,22,AV_1,ego;1267,CP
316,waymo_train,waymo_800-999,37919,3074;ego,0,7,12,AV_1,3074;ego,MP
317,waymo_train,waymo_800-999,38368,924;ego,13,13,39,AV_1,ego;924,CP
318,waymo_train,waymo_800-999,39710,362;ego,0,26,45,AV_1,362;ego,MP
319,waymo_train,waymo_800-999,39892,506;ego,18,3,25,AV_1,506;ego,MP
320,waymo_train,waymo_800-999,42800,1806;ego,0,0,14,AV_1,1806;ego,MP
321,waymo_train,waymo_800-999,44941,190;191;194;ego,0,26,31,AV_1,190;ego,MP
322,waymo_train,waymo_800-999,45999,2;ego,0,6,15,AV_1,2;ego,MP
323,waymo_train,waymo_800-999,46199,380;ego,0,18,27,AV_1,ego;380,CP
324,waymo_train,waymo_800-999,48968,1946;ego,0,41,68,AV_1,1946;ego,MP
325,waymo_train,waymo_800-999,50982,362;ego,0,6,25,AV_1,362;ego,MP
326,waymo_train,waymo_800-999,52482,73;ego,3,26,43,AV_1,ego;73,CP
327,waymo_train,waymo_800-999,52834,2317;ego,0,16,50,AV_1,2317;ego,MP
328,waymo_train,waymo_800-999,54849,123;ego,5,0,7,AV_1,123;ego,MP
329,waymo_train,waymo_800-999,55754,393;ego,0,30,36,AV_1,393;ego,CP
330,waymo_train,waymo_800-999,55930,2566;ego,17,34,50,AV_1,2566;ego,CP
331,waymo_train,waymo_800-999,56132,336;ego,0,39,51,AV_1,336;ego,MP
332,waymo_train,waymo_800-999,56439,2882;ego,0,3,26,AV_1,2882;ego,MP
333,waymo_train,waymo_800-999,63019,41;ego,2,0,10,AV_1,41;ego,CP
334,waymo_train,waymo_800-999,63129,1885;ego,0,32,59,AV_1,1885;ego,MP
335,waymo_train,waymo_800-999,64788,1188;ego,10,26,33,AV_1,1188;ego,CP
336,waymo_train,waymo_800-999,64985,1488;ego,0,24,29,AV_1,1488;ego,MP
337,waymo_train,waymo_800-999,68940,1041;ego,0,0,11,AV_1,1041;ego,MP
338,waymo_train,waymo_800-999,6992,1985;ego,0,19,37,AV_1,1985;ego,MP
339,waymo_train,waymo_800-999,74752,2980;ego,0,40,57,AV_1,2980;ego,MP
340,waymo_train,waymo_800-999,76519,3668;ego,28,37,59,AV_1,3668;ego,MP
341,waymo_train,waymo_800-999,77058,1998;2003;ego,0,34,45,AV_1,2003;ego,MP
342,waymo_train,waymo_800-999,78767,559;ego,0,0,18,AV_1,559;ego,MP
343,waymo_train,waymo_800-999,80860,42;ego,16,0,5,AV_1,42;ego,CP
344,waymo_train,waymo_800-999,80860,44;ego,16,15,27,AV_1,ego;44,CP
345,waymo_train,waymo_800-999,80956,207;ego,17,15,37,AV_1,ego;207,CP
346,waymo_train,waymo_800-999,81821,2;ego,12,15,31,AV_1,2;ego,CP
347,waymo_train,waymo_800-999,83516,1513;ego,0,0,7,AV_1,1513;ego,MP
348,waymo_train,waymo_800-999,8356,262;ego,0,51,55,AV_1,262;ego,MP
349,waymo_train,waymo_800-999,83877,1447;ego,0,26,53,AV_1,1447;ego,MP
350,waymo_train,waymo_800-999,84559,45;ego,0,28,33,AV_1,45;ego,CP
351,waymo_train,waymo_800-999,85208,1089;1092;ego,0,17,32,AV_1,1092;ego,MP
352,waymo_train,waymo_800-999,87562,779;ego,0,22,40,AV_1,779;ego,MP
353,waymo_train,waymo_800-999,8818,18;ego,0,0,7,AV_1,18;ego,CP
354,waymo_train,waymo_800-999,89545,822;ego,0,34,38,AV_1,822;ego,MP
355,waymo_train,waymo_800-999,90938,807;ego,0,40,45,AV_1,807;ego,MP
356,waymo_train,waymo_800-999,90978,765;ego,0,31,37,AV_1,765;ego,CP
357,waymo_train,waymo_800-999,91684,2114;2116;ego,0,2,12,AV_1,2114;ego,MP
358,waymo_train,waymo_800-999,91795,1;ego,0,26,40,AV_1,1;ego,MP
359,waymo_train,waymo_800-999,92804,43;ego,0,24,48,AV_1,43;ego,MP
360,waymo_train,waymo_800-999,9355,1741;ego,0,11,35,AV_1,1741;ego,MP
361,waymo_train,waymo_800-999,96225,1644;ego,0,0,9,AV_1,1644;ego,MP
362,waymo_train,waymo_800-999,96693,1741;ego,0,31,55,AV_1,1741;ego,MP
363,waymo_train,waymo_800-999,96826,926;ego,0,21,37,AV_1,926;ego,MP
364,waymo_train,waymo_0-299,17189,447;465,0,13,17,AV_2,447;465,CP
365,waymo_train,waymo_0-299,21978,1744;1750;1760,0,4,11,AV_2,1760;1744,CP
366,waymo_train,waymo_0-299,32586,1526;1527,0,11,19,AV_2,1527;1526,CP
367,waymo_train,waymo_0-299,4369,363;365,11,3,12,AV_2,365;363,CP
368,waymo_train,waymo_0-299,43847,2281;2295,0,21,28,AV_2,2295;2281,CP
369,waymo_train,waymo_0-299,54799,1547;1551,12,4,31,AV_2,1551;1547,CP
370,waymo_train,waymo_0-299,59366,14;47,4,24,41,AV_2,14;47,CP
371,waymo_train,waymo_0-299,66662,1347;1466,0,20,24,AV_2,1466;1347,CP
372,waymo_train,waymo_0-299,94928,408;452,2,27,31,AV_2,452;408,CP
373,waymo_train,waymo_0-299,98721,1036;1055,0,0,6,AV_2,1036;1055,CP
374,waymo_train,waymo_0-299,99205,1412;1425,2,40,44,AV_2,1425;1412,CP
375,waymo_train,waymo_0-299,117512,593;611,1,8,13,AV_2,593;611,CP
376,waymo_train,waymo_0-299,16586,837;839;847,0,2,9,AV_2,837;839,CP
377,waymo_train,waymo_0-299,16155,12;5,14,19,23,AV_2,5;12,CP
378,waymo_train,waymo_0-299,17214,934;970,0,24,36,AV_2,934;970,CP
379,waymo_train,waymo_0-299,17846,218;233,9,37,48,AV_2,233;218,CP
380,waymo_train,waymo_0-299,19226,133;178,0,8,18,AV_2,178;133,CP
381,waymo_train,waymo_0-299,23576,46;5,0,21,26,AV_2,5;46,CP
382,waymo_train,waymo_0-299,24037,1082;1084,15,5,10,AV_2,1082;1084,CP
383,waymo_train,waymo_0-299,28202,1025;1056,9,2,8,AV_2,1025;1056,CP
384,waymo_train,waymo_0-299,29741,925;952,0,25,29,AV_2,925;952,CP
385,waymo_train,waymo_0-299,31557,1314;1323,6,38,43,AV_2,1314;1323,CP
386,waymo_train,waymo_0-299,32558,512;513,0,41,57,AV_2,513;512,CP
387,waymo_train,waymo_0-299,94289,115;129;164,20,4,24,AV_2,115;129,CP
388,waymo_train,waymo_0-299,34865,19;4,0,0,4,AV_2,4;19,CP
389,waymo_train,waymo_0-299,96292,2691;2697,20,34,48,AV_2,2691;2697,CP
390,waymo_train,waymo_0-299,36173,512;513,0,1,17,AV_2,513;512,CP
391,waymo_train,waymo_0-299,99490,26;53,17,18,27,AV_2,26;53,CP
392,waymo_train,waymo_0-299,100998,973;992,8,6,11,AV_2,973;992,CP
393,waymo_train,waymo_0-299,40441,1025;1051,8,50,59,AV_2,1025;1051,CP
394,waymo_train,waymo_0-299,40648,1165;1177,0,18,31,AV_2,1165;1177,CP
395,waymo_train,waymo_0-299,40803,2368;2415,0,3,8,AV_2,2368;2415,CP
396,waymo_train,waymo_0-299,102474,599;612,0,23,27,AV_2,599;612,CP
397,waymo_train,waymo_0-299,41328,265;267,21,8,18,AV_2,265;267,CP
398,waymo_train,waymo_0-299,102881,942;957,0,2,14,AV_2,957;942,CP
399,waymo_train,waymo_0-299,41618,973;978,6,40,48,AV_2,973;978,CP
400,waymo_train,waymo_0-299,103593,1252;1274,0,15,19,AV_2,1252;1274,CP
401,waymo_train,waymo_0-299,44369,1578;1656,0,39,43,AV_2,1578;1656,CP
402,waymo_train,waymo_0-299,106682,4;45;6,3,53,59,AV_2,6;4,CP
403,waymo_train,waymo_0-299,1092,458;480,0,39,46,AV_2,480;458,CP
404,waymo_train,waymo_0-299,109592,2281;2295,0,41,48,AV_2,2295;2281,CP
405,waymo_train,waymo_0-299,1100,209;248,5,3,24,AV_2,209;248,CP
406,waymo_train,waymo_0-299,1100,209;224;248,0,12,22,AV_2,209;248,CP
407,waymo_train,waymo_0-299,51255,541;608,4,15,32,AV_2,541;608,CP
408,waymo_train,waymo_0-299,52810,1347;1466,0,30,34,AV_2,1466;1347,CP
409,waymo_train,waymo_0-299,115241,1196;1199,0,57,63,AV_2,1196;1199,CP
410,waymo_train,waymo_0-299,1154,3099;3139,7,42,46,AV_2,3139;3099,CP
411,waymo_train,waymo_0-299,11588,541;578,8,9,29,AV_2,578;541,CP
412,waymo_train,waymo_0-299,117048,3;58,0,11,19,AV_2,3;58,CP
413,waymo_train,waymo_0-299,54501,526;543,0,5,17,AV_2,543;526,CP
414,waymo_train,waymo_0-299,54878,973;992,8,16,21,AV_2,973;992,CP
415,waymo_train,waymo_0-299,118963,1755;1762,27,5,30,AV_2,1755;1762,CP
416,waymo_train,waymo_0-299,120183,1493;1539,0,22,27,AV_2,1493;1539,CP
417,waymo_train,waymo_0-299,123325,3200;3206,0,3,28,AV_2,3200;3206,CP
418,waymo_train,waymo_0-299,60405,1307;1318,0,13,17,AV_2,1318;1307,CP
419,waymo_train,waymo_0-299,126746,1700;1726,0,43,49,AV_2,1700;1726,CP
420,waymo_train,waymo_0-299,63553,11;8,0,30,37,AV_2,8;11,CP
421,waymo_train,waymo_0-299,63992,180;224,32,11,44,AV_2,180;224,CP
422,waymo_train,waymo_0-299,130362,403;412,16,38,44,AV_2,403;412,CP
423,waymo_train,waymo_0-299,6694,734;735,3,0,9,AV_2,734;735,CP
424,waymo_train,waymo_0-299,131432,1193;1216,10,16,28,AV_2,1216;1193,CP
425,waymo_train,waymo_0-299,132289,526;543,0,0,7,AV_2,543;526,CP
426,waymo_train,waymo_0-299,69889,21;31;33,15,7,13,AV_2,21;31,CP
427,waymo_train,waymo_0-299,135673,3116;3120;3160,0,31,39,AV_2,3116;3120,CP
428,waymo_train,waymo_0-299,136403,780;782,0,0,14,AV_2,780;782,CP
429,waymo_train,waymo_0-299,136449,180;224;310,11,22,31,AV_2,180;224,CP
430,waymo_train,waymo_0-299,138131,1465;1515,0,39,48,AV_2,1515;1465,CP
431,waymo_train,waymo_0-299,138876,1679;1697;1707,0,1,6,AV_2,1679;1707,CP
432,waymo_train,waymo_0-299,74373,1578;1656,0,29,33,AV_2,1578;1656,CP
433,waymo_train,waymo_0-299,74965,840;851;867,0,3,8,AV_2,840;867,CP
434,waymo_train,waymo_0-299,141852,1034;1037,29,0,34,AV_2,1034;1037,CP
435,waymo_train,waymo_0-299,143484,1346;1443,0,40,51,AV_2,1346;1443,CP
436,waymo_train,waymo_0-299,79897,1016;977,18,6,17,AV_2,977;1016,CP
437,waymo_train,waymo_0-299,80590,780;782,9,32,54,AV_2,780;782,CP
438,waymo_train,waymo_0-299,85485,541;578,8,39,59,AV_2,578;541,CP
439,waymo_train,waymo_0-299,86303,2111;2261,5,55,63,AV_2,2261;2111,CP
440,waymo_train,waymo_0-299,87960,447;465,0,33,37,AV_2,447;465,CP
441,waymo_train,waymo_300-499,59,3116;3120;3160,0,41,49,AV_2,3116;3120,CP
442,waymo_train,waymo_300-499,6872,1;13;22,0,7,25,AV_2,22;1,CP
443,waymo_train,waymo_300-499,6872,1;22,0,6,58,AV_2,22;1,CP
444,waymo_train,waymo_300-499,9780,438;442,11,27,41,AV_2,442;438,CP
445,waymo_train,waymo_300-499,10601,481;582,0,55,61,AV_2,481;582,CP
446,waymo_train,waymo_300-499,11637,400;401,7,67,75,AV_2,401;400,CP
447,waymo_train,waymo_300-499,16574,3019;3027,5,0,6,AV_2,3019;3027,CP
448,waymo_train,waymo_300-499,20119,11;8,0,20,27,AV_2,8;11,CP
449,waymo_train,waymo_300-499,20422,77;83,18,13,23,AV_2,77;83,CP
450,waymo_train,waymo_300-499,23099,14;16;29,4,10,18,AV_2,16;29,CP
451,waymo_train,waymo_300-499,23949,1108;1137,16,25,34,AV_2,1108;1137,CP
452,waymo_train,waymo_300-499,29440,183;226,3,33,56,AV_2,183;226,CP
453,waymo_train,waymo_300-499,33152,843;906,0,6,19,AV_2,843;906,CP
454,waymo_train,waymo_300-499,33517,1902;1907,0,35,42,AV_2,1902;1907,CP
455,waymo_train,waymo_300-499,37470,447;463,8,49,57,AV_2,463;447,CP
456,waymo_train,waymo_300-499,41773,2123;2144,9,0,17,AV_2,2123;2144,CP
457,waymo_train,waymo_300-499,42669,1375;1408,0,20,31,AV_2,1408;1375,CP
458,waymo_train,waymo_300-499,44350,354;383,21,29,43,AV_2,354;383,CP
459,waymo_train,waymo_300-499,46011,528;545,15,3,20,AV_2,528;545,CP
460,waymo_train,waymo_300-499,48698,3136;3146,0,50,76,AV_2,3136;3146,CP
461,waymo_train,waymo_300-499,49876,136;191,0,0,8,AV_2,191;136,CP
462,waymo_train,waymo_300-499,52349,0;43,3,3,7,AV_2,43;0,CP
463,waymo_train,waymo_300-499,52539,32;5,0,42,46,AV_2,32;5,CP
464,waymo_train,waymo_300-499,53112,1314;1323,6,8,13,AV_2,1314;1323,CP
465,waymo_train,waymo_300-499,53973,2267;2270,0,49,57,AV_2,2267;2270,CP
466,waymo_train,waymo_300-499,59151,964;979,13,31,52,AV_2,964;979,CP
467,waymo_train,waymo_300-499,59833,658;671,0,1,15,AV_2,658;671,CP
468,waymo_train,waymo_300-499,60083,1679;1697;1707,0,41,46,AV_2,1679;1707,CP
469,waymo_train,waymo_300-499,65013,1744;1750;1760,0,24,31,AV_2,1760;1744,CP
470,waymo_train,waymo_300-499,65179,1402;1442,0,13,30,AV_2,1442;1402,CP
471,waymo_train,waymo_300-499,65531,20;22,20,34,47,AV_2,20;22,CP
472,waymo_train,waymo_300-499,66067,780;782,9,12,34,AV_2,780;782,CP
473,waymo_train,waymo_300-499,69844,263;266,20,23,36,AV_2,266;263,CP
474,waymo_train,waymo_300-499,71482,13;33;7;8,0,0,8,AV_2,13;7,CP
475,waymo_train,waymo_300-499,72138,663;700,0,24,31,AV_2,700;663,CP
476,waymo_train,waymo_300-499,72816,3;58,0,51,60,AV_2,3;58,CP
477,waymo_train,waymo_300-499,75225,175;192,22,11,32,AV_2,175;192,CP
478,waymo_train,waymo_300-499,77559,1547;1551,0,0,11,AV_2,1551;1547,CP
479,waymo_train,waymo_300-499,84031,2305;2307,0,26,37,AV_2,2305;2307,CP
480,waymo_train,waymo_300-499,88727,121;98,0,48,58,AV_2,98;121,CP
481,waymo_train,waymo_300-499,88914,471;484;485,1,30,36,AV_2,484;471,CP
482,waymo_train,waymo_300-499,90981,1489;1494,3,35,39,AV_2,1494;1489,CP
483,waymo_train,waymo_300-499,95944,681;684,8,36,47,AV_2,684;681,CP
484,waymo_train,waymo_500-799,119513,314;319,2,14,18,AV_2,319;314,CP
485,waymo_train,waymo_500-799,52425,645;651,11,39,43,AV_2,645;651,CP
486,waymo_train,waymo_500-799,79016,1430;1493,6,24,34,AV_2,1493;1430,CP
487,waymo_train,waymo_500-799,109983,2249;2252,0,46,63,AV_2,2252;2249,CP
488,waymo_train,waymo_500-799,128074,354;365,14,31,42,AV_2,365;354,CP
489,waymo_train,waymo_500-799,14665,1467;1628,0,13,17,AV_2,1467;1628,CP
490,waymo_train,waymo_500-799,15513,663;669,17,32,53,AV_2,669;663,CP
491,waymo_train,waymo_500-799,15538,511;571,0,1,15,AV_2,511;571,CP
492,waymo_train,waymo_500-799,21338,405;460,14,40,45,AV_2,405;460,CP
493,waymo_train,waymo_500-799,27135,191;194,21,37,57,AV_2,194;191,CP
494,waymo_train,waymo_500-799,82573,1578;1579;1580,18,12,16,AV_2,1579;1580,CP
495,waymo_train,waymo_500-799,86227,2735;2775,12,18,35,AV_2,2735;2775,CP
496,waymo_train,waymo_500-799,86441,1285;1315,0,25,29,AV_2,1285;1315,CP
497,waymo_train,waymo_500-799,33421,942;957,0,2,14,AV_2,957;942,CP
498,waymo_train,waymo_500-799,87109,183;226,3,13,36,AV_2,183;226,CP
499,waymo_train,waymo_500-799,35901,231;398,10,21,26,AV_2,231;398,CP
500,waymo_train,waymo_500-799,36814,1231;1235,0,13,18,AV_2,1231;1235,CP
501,waymo_train,waymo_500-799,91640,512;513,0,1,17,AV_2,513;512,CP
502,waymo_train,waymo_500-799,37980,1025;1051,8,30,39,AV_2,1025;1051,CP
503,waymo_train,waymo_500-799,92237,488;505,0,26,31,AV_2,488;505,CP
504,waymo_train,waymo_500-799,3864,3136;3146,0,50,76,AV_2,3136;3146,CP
505,waymo_train,waymo_500-799,40698,1193;1216,10,26,38,AV_2,1216;1193,CP
506,waymo_train,waymo_500-799,94869,661;702,0,30,37,AV_2,702;661,CP
507,waymo_train,waymo_500-799,42054,400;401,7,67,75,AV_2,401;400,CP
508,waymo_train,waymo_500-799,42785,400;401,15,17,26,AV_2,400;401,CP
509,waymo_train,waymo_500-799,43436,782;790,12,0,5,AV_2,782;790,CP
510,waymo_train,waymo_500-799,43842,964;979,13,41,62,AV_2,964;979,CP
511,waymo_train,waymo_500-799,99907,1016;977,18,46,57,AV_2,977;1016,CP
512,waymo_train,waymo_500-799,102163,1891;1897,6,33,37,AV_2,1897;1891,CP
513,waymo_train,waymo_500-799,47897,658;671,0,31,45,AV_2,658;671,CP
514,waymo_train,waymo_500-799,105132,1417;1418,3,12,19,AV_2,1417;1418,CP
515,waymo_train,waymo_500-799,107906,2;7,0,4,13,AV_2,7;2,CP
516,waymo_train,waymo_500-799,52891,231;398,10,41,46,AV_2,231;398,CP
517,waymo_train,waymo_500-799,109160,2305;2307,0,36,47,AV_2,2305;2307,CP
518,waymo_train,waymo_500-799,114000,3099;3139,7,42,46,AV_2,3139;3099,CP
519,waymo_train,waymo_500-799,117398,2;7,0,24,33,AV_2,7;2,CP
520,waymo_train,waymo_500-799,117413,658;671,0,11,25,AV_2,658;671,CP
521,waymo_train,waymo_500-799,118254,541;578,8,9,29,AV_2,578;541,CP
522,waymo_train,waymo_500-799,62138,68;72,10,20,30,AV_2,72;68,CP
523,waymo_train,waymo_500-799,6226,934;970,0,24,36,AV_2,934;970,CP
524,waymo_train,waymo_500-799,119020,16;6,0,40,56,AV_2,16;6,CP
525,waymo_train,waymo_500-799,120512,534;536,9,0,10,AV_2,534;536,CP
526,waymo_train,waymo_500-799,121940,646;648,0,69,74,AV_2,646;648,CP
527,waymo_train,waymo_500-799,122050,320;321;332,0,3,11,AV_2,321;332,CP
528,waymo_train,waymo_500-799,123578,115;129;164,20,4,24,AV_2,115;129,CP
529,waymo_train,waymo_500-799,67331,458;480,0,39,46,AV_2,480;458,CP
530,waymo_train,waymo_500-799,125079,840;851,11,2,7,AV_2,840;851,CP
531,waymo_train,waymo_500-799,70370,1196;1199,0,57,63,AV_2,1196;1199,CP
532,waymo_train,waymo_500-799,73379,1282;1283,2,14,18,AV_2,1282;1283,CP
533,waymo_train,waymo_500-799,73918,613;655,0,8,14,AV_2,613;655,CP
534,waymo_train,waymo_500-799,74419,1758;1792,10,7,20,AV_2,1792;1758,CP
535,waymo_train,waymo_500-799,7650,2276;2288,4,36,43,AV_2,2276;2288,CP
536,waymo_train,waymo_500-799,7713,2281;2295,0,21,28,AV_2,2295;2281,CP
537,waymo_train,waymo_500-799,77805,1669;1787;1803,27,26,34,AV_2,1669;1787,CP
538,waymo_train,waymo_500-799,78018,1025;1051,8,50,59,AV_2,1025;1051,CP
539,waymo_train,waymo_800-999,35634,1412;1425,2,20,24,AV_2,1425;1412,CP
540,waymo_train,waymo_800-999,45540,794;801,15,1,16,AV_2,794;801,CP
541,waymo_train,waymo_800-999,45540,801;808,8,21,27,AV_2,801;808,CP
542,waymo_train,waymo_800-999,89821,1718;1722,7,0,5,AV_2,1718;1722,CP
543,waymo_train,waymo_800-999,10904,1447;1448,13,23,29,AV_2,1447;1448,CP
544,waymo_train,waymo_800-999,11567,779;789,8,1,20,AV_2,789;779,CP
545,waymo_train,waymo_800-999,2224,1314;1323,6,18,23,AV_2,1314;1323,CP
546,waymo_train,waymo_800-999,26168,491;512,6,18,24,AV_2,491;512,CP
547,waymo_train,waymo_800-999,26301,2276;2288,4,16,23,AV_2,2276;2288,CP
548,waymo_train,waymo_800-999,43498,304;317,0,0,5,AV_2,304;317,CP
549,waymo_train,waymo_800-999,4446,541;608,4,35,52,AV_2,541;608,CP
550,waymo_train,waymo_800-999,44786,3136;3146,0,0,16,AV_2,3136;3146,CP
551,waymo_train,waymo_800-999,47705,1310;1313,20,8,22,AV_2,1310;1313,CP
552,waymo_train,waymo_800-999,49564,526;543,0,15,27,AV_2,543;526,CP
553,waymo_train,waymo_800-999,55015,258;280,0,37,49,AV_2,258;280,CP
554,waymo_train,waymo_800-999,56068,218;233,1,0,8,AV_2,233;218,CP
555,waymo_train,waymo_800-999,57920,151;152,22,4,19,AV_2,151;152,CP
556,waymo_train,waymo_800-999,59997,925;952,0,5,9,AV_2,925;952,CP
557,waymo_train,waymo_800-999,63488,787;830,0,37,47,AV_2,830;787,CP
558,waymo_train,waymo_800-999,63699,1214;1220,15,20,27,AV_2,1220;1214,CP
559,waymo_train,waymo_800-999,63921,892;961,9,49,55,AV_2,961;892,CP
560,waymo_train,waymo_800-999,64975,12;5,14,9,13,AV_2,5;12,CP
561,waymo_train,waymo_800-999,65486,1430;1493,6,24,34,AV_2,1493;1430,CP
562,waymo_train,waymo_800-999,70626,889;925,2,21,25,AV_2,925;889,CP
563,waymo_train,waymo_800-999,74743,2106;2108,8,10,14,AV_2,2108;2106,CP
564,waymo_train,waymo_800-999,79653,681;713,0,52,56,AV_2,681;713,CP
565,waymo_train,waymo_800-999,8064,14;47,4,14,31,AV_2,14;47,CP
566,waymo_train,waymo_800-999,82258,1;22,0,4,38,AV_2,22;1,CP
567,waymo_train,waymo_800-999,82258,1;13;22,0,1,5,AV_2,22;1,CP
568,waymo_train,waymo_800-999,87468,3;58,0,41,50,AV_2,3;58,CP
569,waymo_train,waymo_800-999,87652,151;152,23,14,29,AV_2,151;152,CP
570,waymo_train,waymo_800-999,88919,183;226,3,13,36,AV_2,183;226,CP
571,waymo_train,waymo_800-999,89194,919;982,0,22,26,AV_2,982;919,CP
572,waymo_train,waymo_800-999,90448,3136;3146,0,40,66,AV_2,3136;3146,CP
573,waymo_train,waymo_0-299,36865,857;869,0,0,9,AV_2,857;869,MP
574,waymo_train,waymo_0-299,43040,648;652,0,0,14,AV_2,648;652,MP
575,waymo_train,waymo_0-299,572,1983;1987,0,3,8,AV_2,1983;1987,MP
576,waymo_train,waymo_0-299,85413,1473;1484,0,0,25,AV_2,1473;1484,MP
577,waymo_train,waymo_0-299,114790,47;49,0,4,19,AV_2,49;47,MP
578,waymo_train,waymo_0-299,17028,1451;1452;1463,0,2,10,AV_2,1452;1451,MP
579,waymo_train,waymo_0-299,3052,587;601,0,24,35,AV_2,587;601,MP
580,waymo_train,waymo_0-299,90959,483;497,0,2,26,AV_2,483;497,MP
581,waymo_train,waymo_0-299,30645,2037;2049,0,19,32,AV_2,2037;2049,MP
582,waymo_train,waymo_0-299,91488,187;201,0,1,16,AV_2,187;201,MP
583,waymo_train,waymo_0-299,31290,1236;1259,0,38,42,AV_2,1236;1259,MP
584,waymo_train,waymo_0-299,31963,1051;1055;1064,0,7,20,AV_2,1051;1055,MP
585,waymo_train,waymo_0-299,33927,157;159,0,2,10,AV_2,157;159,MP
586,waymo_train,waymo_0-299,34080,14;33,0,10,25,AV_2,14;33,MP
587,waymo_train,waymo_0-299,35696,10;12;7,0,24,32,AV_2,12;10,MP
588,waymo_train,waymo_0-299,96647,877;890,0,0,7,AV_2,877;890,MP
589,waymo_train,waymo_0-299,37626,1243;1323,0,4,17,AV_2,1243;1323,MP
590,waymo_train,waymo_0-299,3773,2448;2449,0,0,17,AV_2,2448;2449,MP
591,waymo_train,waymo_0-299,98965,141;91,0,20,25,AV_2,91;141,MP
592,waymo_train,waymo_0-299,38875,1766;1768,0,0,69,AV_2,1768;1766,MP
593,waymo_train,waymo_0-299,137037,22;3,0,18,29,AV_2,3;22,MP
594,waymo_train,waymo_0-299,7292,403;409,0,2,10,AV_2,403;409,MP
595,waymo_train,waymo_0-299,73818,1877;1885,0,35,41,AV_2,1877;1885,MP
596,waymo_train,waymo_300-499,30753,137;162,0,0,9,AV_2,137;162,MP
597,waymo_train,waymo_300-499,31058,1066;1070,0,23,43,AV_2,1066;1070,MP
598,waymo_train,waymo_300-499,36764,775;779,0,36,57,AV_2,775;779,MP
599,waymo_train,waymo_300-499,37687,46;55;62,0,46,53,AV_2,46;55,MP
600,waymo_train,waymo_300-499,37736,426;428,0,21,28,AV_2,426;428,MP
601,waymo_train,waymo_300-499,42416,607;620,0,0,10,AV_2,620;607,MP
602,waymo_train,waymo_300-499,44965,715;724,0,32,43,AV_2,715;724,MP
603,waymo_train,waymo_300-499,45843,1070;1078,0,30,51,AV_2,1078;1070,MP
604,waymo_train,waymo_300-499,47439,2;3,0,0,8,AV_2,2;3,MP
605,waymo_train,waymo_300-499,48134,1336;1356,0,4,11,AV_2,1336;1356,MP
606,waymo_train,waymo_300-499,49649,2691;2707,0,0,5,AV_2,2707;2691,MP
607,waymo_train,waymo_300-499,51089,426;428,0,41,48,AV_2,426;428,MP
608,waymo_train,waymo_300-499,51793,969;970,0,40,57,AV_2,969;970,MP
609,waymo_train,waymo_300-499,52617,1562;1564,0,0,14,AV_2,1562;1564,MP
610,waymo_train,waymo_300-499,52805,551;609,0,0,4,AV_2,551;609,MP
611,waymo_train,waymo_300-499,53455,1635;1648,0,28,32,AV_2,1635;1648,MP
612,waymo_train,waymo_300-499,55718,1888;1889,0,0,10,AV_2,1889;1888,MP
613,waymo_train,waymo_300-499,57273,1041;1042,0,9,25,AV_2,1041;1042,MP
614,waymo_train,waymo_300-499,60488,52;8,0,16,22,AV_2,8;52,MP
615,waymo_train,waymo_300-499,63485,34;7,0,6,20,AV_2,7;34,MP
616,waymo_train,waymo_300-499,65646,809;892,0,0,6,AV_2,809;892,MP
617,waymo_train,waymo_300-499,72525,1600;1619,0,0,6,AV_2,1600;1619,MP
618,waymo_train,waymo_300-499,73907,2195;2199,0,29,33,AV_2,2199;2195,MP
619,waymo_train,waymo_300-499,74334,2616;2630,0,26,31,AV_2,2616;2630,MP
620,waymo_train,waymo_300-499,78507,1262;1263,0,0,13,AV_2,1263;1262,MP
621,waymo_train,waymo_300-499,81317,702;727,0,16,21,AV_2,727;702,MP
622,waymo_train,waymo_300-499,82821,426;428,0,1,8,AV_2,426;428,MP
623,waymo_train,waymo_300-499,84523,353;382,0,47,55,AV_2,353;382,MP
624,waymo_train,waymo_300-499,88364,775;776,0,24,37,AV_2,776;775,MP
625,waymo_train,waymo_300-499,89707,720;733,0,31,36,AV_2,720;733,MP
626,waymo_train,waymo_300-499,89825,2037;2049,0,39,52,AV_2,2037;2049,MP
627,waymo_train,waymo_300-499,91402,187;201,0,21,36,AV_2,187;201,MP
628,waymo_train,waymo_300-499,93106,1473;1484,0,32,65,AV_2,1473;1484,MP
629,waymo_train,waymo_300-499,94209,1066;1070,0,3,23,AV_2,1066;1070,MP
630,waymo_train,waymo_300-499,95256,10;17;7,0,10,24,AV_2,7;17,MP
631,waymo_train,waymo_300-499,96337,197;200,0,5,22,AV_2,197;200,MP
632,waymo_train,waymo_500-799,13010,16;2;3,0,1,47,AV_2,2;16,MP
633,waymo_train,waymo_500-799,101200,1833;1844,0,0,6,AV_2,1833;1844,MP
634,waymo_train,waymo_500-799,13157,1816;1830,0,1,30,AV_2,1816;1830,MP
635,waymo_train,waymo_500-799,48427,353;382,0,27,35,AV_2,353;382,MP
636,waymo_train,waymo_500-799,54760,2813;2817,0,3,9,AV_2,2817;2813,MP
637,waymo_train,waymo_500-799,64373,46;55;62,0,26,33,AV_2,46;55,MP
638,waymo_train,waymo_500-799,83323,716;721,0,17,23,AV_2,721;716,MP
