index,dataset,folder,scenario_idx,track_id,start_time,start,end,ego_type,key_agents,path_relationship
1175,waymo_train,waymo_0-299,85106,1180;ego,0,0,11,AV_1,1180;ego,MP
1176,waymo_train,waymo_0-299,85224,44;ego,6,0,7,AV_1,ego;44,CP
1177,waymo_train,waymo_0-299,85270,233;ego,0,55,61,AV_1,233;ego,MP
1178,waymo_train,waymo_0-299,85421,2308;ego,0,0,5,AV_1,2308;ego,MP
1179,waymo_train,waymo_0-299,85337,171;ego,0,0,5,AV_1,171;ego,MP
1180,waymo_train,waymo_0-299,85525,19;ego,4,0,15,AV_1,19;ego,MP
1181,waymo_train,waymo_0-299,85586,1321;ego,0,38,63,AV_1,1321;ego,MP
1182,waymo_train,waymo_0-299,8611,996;ego,23,9,22,AV_1,996;ego,MP
1183,waymo_train,waymo_0-299,86117,695;ego,12,28,45,AV_1,695;ego,MP
1184,waymo_train,waymo_0-299,86117,692;695;ego,23,17,27,AV_1,695;ego,MP
1185,waymo_train,waymo_0-299,865,2308;ego,3,19,25,AV_1,2308;ego,MP
1186,waymo_train,waymo_0-299,86525,1150;ego,12,38,55,AV_1,1150;ego,MP
1187,waymo_train,waymo_0-299,8657,155;ego,26,16,36,AV_1,155;ego,MP
1188,waymo_train,waymo_0-299,86668,600;ego,33,37,71,AV_1,600;ego,MP
1189,waymo_train,waymo_0-299,86754,520;ego,10,26,33,AV_1,520;ego,MP
1190,waymo_train,waymo_0-299,87011,765;ego,26,4,17,AV_1,765;ego,CP
1191,waymo_train,waymo_0-299,87018,1445;ego,0,0,10,AV_1,1445;ego,MP
1192,waymo_train,waymo_0-299,87079,28;ego,19,33,56,AV_1,28;ego,MP
1193,waymo_train,waymo_0-299,87464,1885;ego,13,22,49,AV_1,1885;ego,MP
1194,waymo_train,waymo_0-299,87606,2392;ego,0,18,34,AV_1,2392;ego,MP
1195,waymo_train,waymo_0-299,87622,1340;ego,18,36,47,AV_1,1340;ego,MP
1196,waymo_train,waymo_0-299,8808,1498;ego,25,34,61,AV_1,1498;ego,MP
1197,waymo_train,waymo_0-299,88167,1584;ego,22,26,47,AV_1,1584;ego,MP
1198,waymo_train,waymo_0-299,88280,315;ego,9,4,17,AV_1,315;ego,MP
1199,waymo_train,waymo_0-299,88295,419;ego,10,12,28,AV_1,419;ego,MP
1200,waymo_train,waymo_0-299,88429,1576;ego,1,37,47,AV_1,1576;ego,MP
1201,waymo_train,waymo_0-299,88443,2084;ego,17,13,29,AV_1,2084;ego,MP
1202,waymo_train,waymo_0-299,88591,207;ego,12,26,30,AV_1,207;ego,MP
1203,waymo_train,waymo_0-299,88794,7;ego,11,18,27,AV_1,7;ego,MP
1204,waymo_train,waymo_0-299,891,2;5;8;ego,11,28,40,AV_1,2;ego,MP
1205,waymo_train,waymo_0-299,89110,1345;ego,13,40,62,AV_1,1345;ego,MP
1206,waymo_train,waymo_0-299,89113,826;ego,0,38,57,AV_1,826;ego,MP
1207,waymo_train,waymo_0-299,89155,1071;ego,20,20,28,AV_1,1071;ego,CP
1208,waymo_train,waymo_0-299,89237,1980;ego,27,9,25,AV_1,1980;ego,MP
1209,waymo_train,waymo_0-299,89409,51;ego,7,20,27,AV_1,51;ego,CP
1210,waymo_train,waymo_0-299,89436,1079;ego,32,35,70,AV_1,1079;ego,MP
1211,waymo_train,waymo_0-299,89250,1362;ego,6,29,42,AV_1,1362;ego,MP
1212,waymo_train,waymo_0-299,89250,1362;1365;ego,19,16,28,AV_1,1362;ego,MP
1213,waymo_train,waymo_0-299,89486,798;ego,21,15,37,AV_1,798;ego,MP
1214,waymo_train,waymo_0-299,89574,1957;ego,0,0,11,AV_1,1957;ego,MP
1215,waymo_train,waymo_0-299,89997,1420;ego,11,12,39,AV_1,1420;ego,MP
1216,waymo_train,waymo_300-499,7312,924;ego,0,0,9,AV_1,ego;924,CP
1217,waymo_train,waymo_300-499,78,3944;ego,17,0,32,AV_1,3944;ego,MP
1218,waymo_train,waymo_300-499,957,3031;ego,0,0,5,AV_1,3031;ego,MP
1219,waymo_train,waymo_300-499,1013,3457;ego,9,35,48,AV_1,3457;ego,MP
1220,waymo_train,waymo_300-499,3052,572;ego,26,23,50,AV_1,572;ego,MP
1221,waymo_train,waymo_300-499,3545,95;ego,0,50,54,AV_1,95;ego,MP
1222,waymo_train,waymo_300-499,3711,536;ego,0,0,13,AV_1,536;ego,MP
1223,waymo_train,waymo_300-499,4005,776;ego,12,54,67,AV_1,776;ego,MP
1224,waymo_train,waymo_300-499,4164,522;ego,31,30,64,AV_1,522;ego,MP
1225,waymo_train,waymo_300-499,4174,3023;ego,19,10,30,AV_1,3023;ego,MP
1226,waymo_train,waymo_300-499,4323,42;ego,15,16,36,AV_1,42;ego,MP
1227,waymo_train,waymo_300-499,169,1171;ego,6,15,19,AV_1,1171;ego,MP
1228,waymo_train,waymo_300-499,1119,771;ego,15,13,27,AV_1,771;ego,MP
1229,waymo_train,waymo_300-499,1563,2301;ego,23,2,34,AV_1,2301;ego,MP
1230,waymo_train,waymo_300-499,1698,3222;ego,29,28,58,AV_1,3222;ego,MP
1231,waymo_train,waymo_300-499,1872,825;ego,23,29,59,AV_1,825;ego,MP
1232,waymo_train,waymo_300-499,1931,2;ego,6,8,19,AV_1,2;ego,MP
1233,waymo_train,waymo_300-499,230,2547;ego,24,24,52,AV_1,2547;ego,MP
1234,waymo_train,waymo_300-499,2056,3025;ego,0,17,26,AV_1,3025;ego,MP
1235,waymo_train,waymo_300-499,2266,1438;ego,17,18,29,AV_1,1438;ego,MP
1236,waymo_train,waymo_300-499,2396,872;ego,10,46,61,AV_1,872;ego,MP
1237,waymo_train,waymo_300-499,2439,2485;ego,25,32,61,AV_1,2485;ego,MP
1238,waymo_train,waymo_300-499,2448,675;ego,10,8,32,AV_1,675;ego,MP
1239,waymo_train,waymo_300-499,2464,1360;ego,17,28,55,AV_1,1360;ego,MP
1240,waymo_train,waymo_300-499,2470,899;ego,18,0,18,AV_1,899;ego,MP
1241,waymo_train,waymo_300-499,2534,1767;ego,28,26,53,AV_1,1767;ego,MP
1242,waymo_train,waymo_300-499,2978,1277;ego,0,0,13,AV_1,1277;ego,MP
1243,waymo_train,waymo_300-499,2994,1797;ego,26,0,27,AV_1,1797;ego,MP
1244,waymo_train,waymo_300-499,3190,3;ego,29,29,62,AV_1,3;ego,MP
1245,waymo_train,waymo_300-499,3245,2096;ego,0,24,28,AV_1,2096;ego,MP
1246,waymo_train,waymo_300-499,3272,2230;ego,0,0,14,AV_1,2230;ego,MP
1247,waymo_train,waymo_300-499,3527,3148;ego,26,23,51,AV_1,3148;ego,MP
1248,waymo_train,waymo_300-499,3836,611;ego,0,7,17,AV_1,611;ego,MP
1249,waymo_train,waymo_300-499,493,1279;ego,0,0,7,AV_1,1279;ego,CP
1250,waymo_train,waymo_300-499,4066,757;ego,17,18,45,AV_1,757;ego,MP
1251,waymo_train,waymo_300-499,4139,935;ego,0,9,29,AV_1,935;ego,MP
1252,waymo_train,waymo_300-499,4181,796;ego,16,4,27,AV_1,796;ego,MP
1253,waymo_train,waymo_300-499,4263,2;ego,12,25,41,AV_1,2;ego,CP
1254,waymo_train,waymo_300-499,4562,535;ego,9,41,47,AV_1,535;ego,MP
1255,waymo_train,waymo_300-499,4629,796;ego,0,11,21,AV_1,796;ego,MP
1256,waymo_train,waymo_300-499,4731,1803;ego,32,3,34,AV_1,1803;ego,MP
1257,waymo_train,waymo_300-499,4867,1849;ego,11,1,26,AV_1,1849;ego,MP
1258,waymo_train,waymo_300-499,4971,1856;ego,20,26,47,AV_1,1856;ego,MP
1259,waymo_train,waymo_300-499,4976,1837;ego,15,27,39,AV_1,1837;ego,CP
1260,waymo_train,waymo_300-499,5128,1580;ego,33,8,34,AV_1,1580;ego,MP
1261,waymo_train,waymo_300-499,5225,6;ego,19,36,60,AV_1,6;ego,MP
1262,waymo_train,waymo_300-499,5235,517;ego,27,22,54,AV_1,517;ego,MP
1263,waymo_train,waymo_300-499,5272,1552;ego,0,42,53,AV_1,1552;ego,MP
1264,waymo_train,waymo_300-499,5482,2266;ego,18,27,40,AV_1,2266;ego,MP
1265,waymo_train,waymo_300-499,5557,337;ego,20,36,63,AV_1,337;ego,MP
1266,waymo_train,waymo_300-499,5564,330;ego,0,0,9,AV_1,330;ego,MP
1267,waymo_train,waymo_300-499,5586,655;659;ego,12,37,52,AV_1,659;ego,MP
1268,waymo_train,waymo_300-499,5586,659;ego,0,53,64,AV_1,659;ego,MP
1269,waymo_train,waymo_300-499,5783,118;ego,6,45,61,AV_1,118;ego,MP
1270,waymo_train,waymo_300-499,5851,1509;ego,0,1,13,AV_1,1509;ego,MP
1271,waymo_train,waymo_300-499,6128,2368;ego,3,25,41,AV_1,2368;ego,MP
1272,waymo_train,waymo_300-499,6178,1767;ego,4,0,10,AV_1,1767;ego,MP
1273,waymo_train,waymo_300-499,6416,614;ego,1,0,13,AV_1,614;ego,MP
1274,waymo_train,waymo_300-499,6448,2973;2977;ego,17,35,50,AV_1,2977;ego,MP
1275,waymo_train,waymo_300-499,6448,2977;ego,1,51,55,AV_1,2977;ego,MP
1276,waymo_train,waymo_300-499,6487,2531;ego,0,0,12,AV_1,2531;ego,MP
1277,waymo_train,waymo_300-499,6567,862;ego,0,0,4,AV_1,862;ego,MP
1278,waymo_train,waymo_300-499,7388,2713;ego,9,0,25,AV_1,2713;ego,MP
1279,waymo_train,waymo_300-499,7388,2713;2735;ego,3,16,20,AV_1,2713;ego,MP
1280,waymo_train,waymo_300-499,751,606;ego,16,5,29,AV_1,606;ego,MP
1281,waymo_train,waymo_300-499,7057,344;ego,4,41,50,AV_1,344;ego,MP
1282,waymo_train,waymo_300-499,7121,2713;ego,20,39,65,AV_1,2713;ego,MP
1283,waymo_train,waymo_300-499,7147,13;ego,0,22,31,AV_1,ego;13,CP
1284,waymo_train,waymo_300-499,7558,812;ego,10,28,43,AV_1,812;ego,MP
1285,waymo_train,waymo_300-499,7961,23;ego,11,16,30,AV_1,23;ego,MP
1286,waymo_train,waymo_300-499,7983,2474;ego,26,38,64,AV_1,2474;ego,MP
1287,waymo_train,waymo_300-499,8123,2098;ego,25,19,44,AV_1,2098;ego,MP
1288,waymo_train,waymo_300-499,8494,606;ego,1,0,14,AV_1,606;ego,MP
1289,waymo_train,waymo_300-499,8594,24;ego,30,6,40,AV_1,24;ego,MP
1290,waymo_train,waymo_300-499,8613,1187;ego,23,36,65,AV_1,1187;ego,MP
1291,waymo_train,waymo_300-499,8642,336;ego,14,18,26,AV_1,336;ego,MP
1292,waymo_train,waymo_300-499,8791,458;ego,12,10,18,AV_1,458;ego,MP
1293,waymo_train,waymo_300-499,8858,1467;ego,0,0,8,AV_1,1467;ego,MP
1294,waymo_train,waymo_300-499,8900,978;ego,22,24,51,AV_1,978;ego,MP
1295,waymo_train,waymo_300-499,9172,448;ego,0,0,7,AV_1,448;ego,MP
1296,waymo_train,waymo_300-499,9192,255;ego,0,41,46,AV_1,255;ego,MP
1297,waymo_train,waymo_300-499,9317,2248;ego,19,36,57,AV_1,2248;ego,MP
1298,waymo_train,waymo_300-499,9790,38;ego,11,17,31,AV_1,38;ego,MP
1299,waymo_train,waymo_300-499,9908,2632;ego,9,0,16,AV_1,2632;ego,MP
1300,waymo_train,waymo_300-499,10035,2951;ego,32,26,49,AV_1,2951;ego,MP
1301,waymo_train,waymo_300-499,10043,364;ego,22,26,55,AV_1,364;ego,MP
1302,waymo_train,waymo_300-499,10043,364;365;ego,17,31,45,AV_1,364;ego,MP
1303,waymo_train,waymo_300-499,10122,407;ego,0,19,24,AV_1,ego;407,CP
1304,waymo_train,waymo_300-499,10202,1435;ego,31,22,51,AV_1,1435;ego,MP
1305,waymo_train,waymo_300-499,10309,870;ego,2,51,55,AV_1,870;ego,MP
1306,waymo_train,waymo_300-499,10367,776;ego,4,42,47,AV_1,776;ego,MP
1307,waymo_train,waymo_300-499,10428,3012;ego,0,0,4,AV_1,3012;ego,MP
1308,waymo_train,waymo_300-499,10510,76;ego,17,33,54,AV_1,76;ego,MP
1309,waymo_train,waymo_300-499,10599,615;ego,3,21,39,AV_1,615;ego,MP
1310,waymo_train,waymo_300-499,10703,1972;ego,0,27,31,AV_1,1972;ego,MP
1311,waymo_train,waymo_300-499,10837,403;ego,16,1,29,AV_1,403;ego,MP
1312,waymo_train,waymo_300-499,10917,403;ego,25,31,59,AV_1,403;ego,MP
1313,waymo_train,waymo_300-499,11043,2566;ego,27,14,30,AV_1,2566;ego,MP
1314,waymo_train,waymo_300-499,11336,3257;ego,20,7,17,AV_1,3257;ego,MP
1315,waymo_train,waymo_300-499,11651,3333;ego,19,28,50,AV_1,3333;ego,MP
1316,waymo_train,waymo_300-499,11840,3;ego,18,0,24,AV_1,3;ego,MP
1317,waymo_train,waymo_300-499,11884,3;ego,0,12,17,AV_1,3;ego,MP
1318,waymo_train,waymo_300-499,12237,263;ego,16,39,62,AV_1,263;ego,MP
1319,waymo_train,waymo_300-499,12312,1258;ego,13,44,65,AV_1,1258;ego,MP
1320,waymo_train,waymo_300-499,12568,630;ego,11,26,40,AV_1,ego;630,CP
1321,waymo_train,waymo_300-499,12637,41;ego,15,12,30,AV_1,41;ego,CP
1322,waymo_train,waymo_300-499,12754,2;8;ego,9,33,38,AV_1,8;ego,MP
1323,waymo_train,waymo_300-499,12804,10;ego,16,41,62,AV_1,10;ego,MP
1324,waymo_train,waymo_300-499,12882,1082;ego,18,4,31,AV_1,1082;ego,MP
1325,waymo_train,waymo_300-499,12943,2728;ego,0,0,13,AV_1,2728;ego,MP
1326,waymo_train,waymo_300-499,13088,1799;ego,14,6,26,AV_1,1799;ego,MP
1327,waymo_train,waymo_300-499,13256,315;ego,15,34,60,AV_1,315;ego,MP
1328,waymo_train,waymo_300-499,13374,1699;ego,0,41,51,AV_1,1699;ego,MP
1329,waymo_train,waymo_300-499,13381,3104;ego,22,40,61,AV_1,3104;ego,MP
1330,waymo_train,waymo_300-499,13424,39;ego,17,0,10,AV_1,39;ego,MP
1331,waymo_train,waymo_300-499,13477,3148;ego,0,0,11,AV_1,3148;ego,MP
1332,waymo_train,waymo_300-499,13580,66;ego,22,15,41,AV_1,66;ego,MP
1333,waymo_train,waymo_300-499,13704,77;ego,0,0,5,AV_1,77;ego,MP
1334,waymo_train,waymo_300-499,13797,182;ego,33,28,56,AV_1,182;ego,MP
1335,waymo_train,waymo_300-499,13879,1171;ego,1,5,9,AV_1,1171;ego,MP
1336,waymo_train,waymo_300-499,13963,822;ego,16,24,28,AV_1,822;ego,CP
1337,waymo_train,waymo_300-499,14187,675;ego,12,28,52,AV_1,675;ego,MP
1338,waymo_train,waymo_300-499,14368,99;ego,23,26,30,AV_1,99;ego,MP
1339,waymo_train,waymo_300-499,14421,101;ego,12,35,50,AV_1,101;ego,MP
1340,waymo_train,waymo_300-499,15125,614;ego,0,10,16,AV_1,614;ego,MP
1341,waymo_train,waymo_300-499,15146,1584;ego,18,6,23,AV_1,1584;ego,MP
1342,waymo_train,waymo_300-499,15473,811;ego,16,31,54,AV_1,811;ego,MP
1343,waymo_train,waymo_300-499,15535,1209;ego,26,20,50,AV_1,1209;ego,MP
1344,waymo_train,waymo_300-499,15561,1015;ego,9,14,34,AV_1,1015;ego,MP
1345,waymo_train,waymo_300-499,15710,811;ego,27,20,43,AV_1,811;ego,MP
1346,waymo_train,waymo_300-499,15786,1037;ego,7,65,73,AV_1,1037;ego,MP
1347,waymo_train,waymo_300-499,15819,1233;ego,0,9,13,AV_1,1233;ego,MP
1348,waymo_train,waymo_300-499,15942,1077;ego,3,24,33,AV_1,1077;ego,MP
1349,waymo_train,waymo_300-499,16127,2865;ego,0,28,32,AV_1,2865;ego,CP
1350,waymo_train,waymo_300-499,16176,909;ego,0,2,14,AV_1,909;ego,MP
1351,waymo_train,waymo_300-499,16750,666;ego,10,18,35,AV_1,666;ego,MP
1352,waymo_train,waymo_300-499,16758,493;ego,0,0,10,AV_1,493;ego,MP
1353,waymo_train,waymo_300-499,16794,136;ego,8,23,41,AV_1,136;ego,MP
1354,waymo_train,waymo_300-499,16860,164;ego,3,25,32,AV_1,164;ego,MP
1355,waymo_train,waymo_300-499,16954,1704;ego,3,11,16,AV_1,1704;ego,MP
1356,waymo_train,waymo_300-499,16961,1638;ego,0,0,12,AV_1,1638;ego,MP
1357,waymo_train,waymo_300-499,17699,1355;ego,8,37,55,AV_1,1355;ego,MP
1358,waymo_train,waymo_300-499,17875,3570;ego,14,16,31,AV_1,3570;ego,MP
1359,waymo_train,waymo_300-499,18027,614;ego,24,37,63,AV_1,614;ego,MP
1360,waymo_train,waymo_300-499,18460,1667;ego,0,15,20,AV_1,ego;1667,CP
1361,waymo_train,waymo_300-499,18611,0;ego,0,0,10,AV_1,0;ego,MP
1362,waymo_train,waymo_300-499,18634,1152;ego,27,35,65,AV_1,1152;ego,MP
1363,waymo_train,waymo_300-499,18714,1787;1788;ego,23,35,41,AV_1,1788;ego,MP
1364,waymo_train,waymo_300-499,18714,1788;ego,16,42,60,AV_1,1788;ego,MP
1365,waymo_train,waymo_300-499,18779,1382;ego,14,10,25,AV_1,1382;ego,MP
1366,waymo_train,waymo_300-499,18916,1573;ego,33,22,52,AV_1,1573;ego,MP
1367,waymo_train,waymo_300-499,18999,2107;ego,15,36,58,AV_1,2107;ego,MP
1368,waymo_train,waymo_300-499,19030,1820;ego,13,35,64,AV_1,1820;ego,MP
1369,waymo_train,waymo_300-499,19088,17;ego,1,17,26,AV_1,ego;17,CP
1370,waymo_train,waymo_300-499,19147,1546;ego,6,19,29,AV_1,1546;ego,MP
1371,waymo_train,waymo_300-499,19264,2;ego,0,0,11,AV_1,2;ego,MP
1372,waymo_train,waymo_300-499,19593,866;ego,10,17,27,AV_1,866;ego,MP
1373,waymo_train,waymo_300-499,19609,3148;ego,19,3,31,AV_1,3148;ego,MP
1374,waymo_train,waymo_300-499,19810,1270;ego,0,0,7,AV_1,1270;ego,MP
1375,waymo_train,waymo_300-499,19899,1519;ego,13,38,57,AV_1,1519;ego,MP
1376,waymo_train,waymo_300-499,19904,145;ego,11,6,25,AV_1,145;ego,MP
1377,waymo_train,waymo_300-499,19962,849;ego,25,23,40,AV_1,849;ego,MP
1378,waymo_train,waymo_300-499,19964,2369;ego,20,29,56,AV_1,2369;ego,MP
1379,waymo_train,waymo_300-499,19972,2496;ego,0,1,6,AV_1,2496;ego,MP
1380,waymo_train,waymo_300-499,20046,2220;ego,9,41,56,AV_1,2220;ego,MP
1381,waymo_train,waymo_300-499,20046,2220;2227;ego,20,30,40,AV_1,2220;ego,MP
1382,waymo_train,waymo_300-499,20070,1610;ego,23,22,36,AV_1,1610;ego,MP
1383,waymo_train,waymo_300-499,20215,1638;ego,8,17,42,AV_1,1638;ego,MP
1384,waymo_train,waymo_300-499,20287,472;ego,7,0,12,AV_1,472;ego,MP
1385,waymo_train,waymo_300-499,20564,1844;ego,0,0,9,AV_1,1844;ego,MP
1386,waymo_train,waymo_300-499,20601,2324;ego,0,18,34,AV_1,2324;ego,MP
1387,waymo_train,waymo_300-499,20759,1512;1542;ego,0,34,42,AV_1,1542;ego,CP
1388,waymo_train,waymo_300-499,20759,1512;ego,30,17,39,AV_1,1512;ego,MP
1389,waymo_train,waymo_300-499,20849,501;ego,8,41,56,AV_1,501;ego,MP
1390,waymo_train,waymo_300-499,21197,2;ego,0,0,4,AV_1,2;ego,MP
1391,waymo_train,waymo_300-499,21215,677;ego,22,29,58,AV_1,677;ego,MP
1392,waymo_train,waymo_300-499,21231,1777;ego,23,21,49,AV_1,1777;ego,MP
1393,waymo_train,waymo_300-499,21241,14;ego,0,33,38,AV_1,14;ego,CP
1394,waymo_train,waymo_300-499,21574,1702;ego,0,12,22,AV_1,1702;ego,MP
1395,waymo_train,waymo_300-499,21595,1644;ego,22,33,59,AV_1,1644;ego,MP
1396,waymo_train,waymo_300-499,21615,798;ego,6,0,17,AV_1,798;ego,MP
1397,waymo_train,waymo_300-499,21678,957;ego,0,21,33,AV_1,957;ego,MP
1398,waymo_train,waymo_300-499,21760,2874;ego,0,0,7,AV_1,2874;ego,MP
1399,waymo_train,waymo_300-499,21898,705;ego,32,32,65,AV_1,705;ego,MP
1400,waymo_train,waymo_300-499,21929,89;ego,5,53,61,AV_1,89;ego,MP
1401,waymo_train,waymo_300-499,21934,261;ego,0,0,11,AV_1,261;ego,MP
1402,waymo_train,waymo_300-499,21959,1733;ego,13,7,32,AV_1,1733;ego,MP
1403,waymo_train,waymo_300-499,22341,1511;ego,24,25,52,AV_1,1511;ego,MP
1404,waymo_train,waymo_300-499,22901,2348;ego,13,0,20,AV_1,2348;ego,MP
1405,waymo_train,waymo_300-499,22967,2088;ego,15,17,38,AV_1,2088;ego,MP
1406,waymo_train,waymo_300-499,23037,20;ego,6,15,31,AV_1,ego;20,CP
1407,waymo_train,waymo_300-499,23068,985;ego,0,0,23,AV_1,985;ego,MP
1408,waymo_train,waymo_300-499,23296,2855;ego,6,39,51,AV_1,2855;ego,MP
1409,waymo_train,waymo_300-499,23344,2520;ego,18,27,54,AV_1,2520;ego,MP
1410,waymo_train,waymo_300-499,23628,2030;ego,30,38,71,AV_1,2030;ego,MP
1411,waymo_train,waymo_300-499,23864,2259;ego,0,0,13,AV_1,2259;ego,MP
1412,waymo_train,waymo_300-499,23908,481;ego,2,47,55,AV_1,481;ego,MP
1413,waymo_train,waymo_300-499,23955,145;ego,15,26,45,AV_1,145;ego,MP
1414,waymo_train,waymo_300-499,24000,2034;ego,2,37,47,AV_1,2034;ego,MP
1415,waymo_train,waymo_300-499,24084,1929;1937;ego,4,43,57,AV_1,1937;ego,MP
1416,waymo_train,waymo_300-499,24167,1122;ego,17,0,28,AV_1,1122;ego,MP
1417,waymo_train,waymo_300-499,24335,1992;ego,24,28,61,AV_1,1992;ego,MP
1418,waymo_train,waymo_300-499,24613,1250;ego,17,3,21,AV_1,1250;ego,MP
1419,waymo_train,waymo_300-499,24708,642;ego,16,16,31,AV_1,642;ego,MP
1420,waymo_train,waymo_300-499,24958,2;ego,16,41,61,AV_1,2;ego,MP
1421,waymo_train,waymo_300-499,25117,1718;ego,6,42,54,AV_1,1718;ego,MP
1422,waymo_train,waymo_300-499,25121,1201;ego,0,23,28,AV_1,ego;1201,CP
1423,waymo_train,waymo_300-499,25133,1620;ego,27,35,65,AV_1,1620;ego,MP
1424,waymo_train,waymo_300-499,25148,10;5;ego,0,0,8,AV_1,5;ego,MP
1425,waymo_train,waymo_300-499,25187,22;ego,14,30,49,AV_1,22;ego,CP
1426,waymo_train,waymo_300-499,25209,32;ego,0,0,4,AV_1,32;ego,MP
1427,waymo_train,waymo_300-499,25400,517;ego,11,35,50,AV_1,517;ego,MP
1428,waymo_train,waymo_300-499,25405,1590;ego,11,37,55,AV_1,1590;ego,MP
1429,waymo_train,waymo_300-499,25485,791;ego,0,0,16,AV_1,791;ego,MP
1430,waymo_train,waymo_300-499,25523,3768;ego,0,16,24,AV_1,3768;ego,MP
1431,waymo_train,waymo_300-499,25723,1731;ego,0,0,9,AV_1,1731;ego,MP
1432,waymo_train,waymo_300-499,25736,1479;ego,15,38,47,AV_1,1479;ego,MP
1433,waymo_train,waymo_300-499,25793,1659;ego,4,0,15,AV_1,1659;ego,MP
1434,waymo_train,waymo_300-499,25989,10;ego,16,31,52,AV_1,10;ego,MP
1435,waymo_train,waymo_300-499,26068,1310;ego,11,21,32,AV_1,1310;ego,MP
1436,waymo_train,waymo_300-499,26106,1813;ego,26,21,50,AV_1,1813;ego,MP
1437,waymo_train,waymo_300-499,26322,871;ego,26,25,41,AV_1,871;ego,MP
1438,waymo_train,waymo_300-499,26495,237;ego,0,3,8,AV_1,237;ego,MP
1439,waymo_train,waymo_300-499,26577,1420;ego,0,0,19,AV_1,1420;ego,MP
1440,waymo_train,waymo_300-499,26644,274;ego,42,34,67,AV_1,274;ego,MP
1441,waymo_train,waymo_300-499,26662,1760;ego,13,31,46,AV_1,1760;ego,MP
1442,waymo_train,waymo_300-499,26759,1936;ego,16,28,49,AV_1,1936;ego,MP
1443,waymo_train,waymo_300-499,26762,2;ego,24,36,61,AV_1,2;ego,MP
1444,waymo_train,waymo_300-499,27288,1105;ego,0,0,4,AV_1,1105;ego,MP
1445,waymo_train,waymo_300-499,27339,1268;ego,13,4,32,AV_1,1268;ego,MP
1446,waymo_train,waymo_300-499,27402,1109;ego,0,0,4,AV_1,1109;ego,MP
1447,waymo_train,waymo_300-499,27800,954;ego,0,5,15,AV_1,954;ego,MP
1448,waymo_train,waymo_300-499,27912,1393;ego,4,1,7,AV_1,1393;ego,MP
1449,waymo_train,waymo_300-499,27967,1104;ego,15,14,25,AV_1,1104;ego,MP
1450,waymo_train,waymo_300-499,28017,1582;ego,2,0,17,AV_1,1582;ego,MP
1451,waymo_train,waymo_300-499,28037,1152;ego,22,5,35,AV_1,1152;ego,MP
1452,waymo_train,waymo_300-499,28276,600;ego,33,17,51,AV_1,600;ego,MP
1453,waymo_train,waymo_300-499,28379,682;ego,0,0,13,AV_1,682;ego,MP
1454,waymo_train,waymo_300-499,28528,1576;ego,7,0,14,AV_1,ego;1576,CP
1455,waymo_train,waymo_300-499,28562,2301;ego,27,26,54,AV_1,2301;ego,MP
1456,waymo_train,waymo_300-499,28657,1522;ego,11,33,59,AV_1,1522;ego,MP
1457,waymo_train,waymo_300-499,28752,206;ego,5,37,42,AV_1,206;ego,CP
1458,waymo_train,waymo_300-499,29058,1957;ego,4,21,31,AV_1,1957;ego,MP
1459,waymo_train,waymo_300-499,29091,918;ego,14,20,38,AV_1,918;ego,CP
1460,waymo_train,waymo_300-499,29242,27;8;ego,13,15,21,AV_1,8;ego,MP
1461,waymo_train,waymo_300-499,29319,1127;ego,0,22,54,AV_1,1127;ego,MP
1462,waymo_train,waymo_300-499,29403,1069;ego,22,24,47,AV_1,1069;ego,MP
1463,waymo_train,waymo_300-499,29531,38;ego,11,37,51,AV_1,38;ego,MP
1464,waymo_train,waymo_300-499,29623,1452;ego,8,39,50,AV_1,1452;ego,MP
1465,waymo_train,waymo_300-499,29884,362;ego,2,0,5,AV_1,362;ego,MP
1466,waymo_train,waymo_300-499,30263,449;ego,0,3,9,AV_1,449;ego,MP
1467,waymo_train,waymo_300-499,30743,1860;ego,0,0,6,AV_1,1860;ego,MP
1468,waymo_train,waymo_300-499,30839,3473;ego,34,15,49,AV_1,3473;ego,MP
1469,waymo_train,waymo_300-499,31773,18;ego,9,15,27,AV_1,18;ego,CP
1470,waymo_train,waymo_300-499,31872,2421;ego,10,31,45,AV_1,2421;ego,MP
1471,waymo_train,waymo_300-499,31888,1470;ego,1,22,32,AV_1,1470;ego,MP
1472,waymo_train,waymo_300-499,32186,2;ego,13,1,24,AV_1,2;ego,MP
1473,waymo_train,waymo_300-499,32365,394;ego,4,51,60,AV_1,394;ego,MP
1474,waymo_train,waymo_300-499,32365,385;394;ego,14,41,50,AV_1,394;ego,MP
1475,waymo_train,waymo_300-499,32582,1166;ego,16,0,27,AV_1,1166;ego,MP
1476,waymo_train,waymo_300-499,32626,299;ego,0,1,6,AV_1,299;ego,MP
1477,waymo_train,waymo_300-499,32716,680;ego,7,36,46,AV_1,680;ego,MP
1478,waymo_train,waymo_300-499,32807,2320;ego,0,5,14,AV_1,2320;ego,MP
1479,waymo_train,waymo_300-499,32934,647;ego,8,35,51,AV_1,647;ego,MP
1480,waymo_train,waymo_300-499,33029,2509;ego,0,0,6,AV_1,2509;ego,MP
1481,waymo_train,waymo_300-499,33112,2234;ego,20,34,56,AV_1,2234;ego,MP
1482,waymo_train,waymo_300-499,33151,232;ego,7,13,27,AV_1,232;ego,MP
1483,waymo_train,waymo_300-499,33167,440;ego,12,9,14,AV_1,440;ego,MP
